ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:AAPL180112C00125000,2018-01-08,2018-01-12,AAPL,C,31.25,2.0,12.36,12.36,-28.31,YES,12.36,28.15,12.36,28.15,12.36,12.36,1.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,1.3396,0.9894,12.36,28.15
O:AAPL180112C00135000,2018-01-08,2018-01-12,AAPL,C,33.75,11.0,9.86,9.86,-22.57,YES,9.86,22.46,9.86,22.46,9.86,9.86,1.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,1.0559,0.9881,9.86,22.46
O:AAPL180112C00140000,2018-01-08,2018-01-12,AAPL,C,35.0,2.0,8.68,8.68,-19.71,YES,8.68,19.77,8.68,19.77,8.68,8.68,1.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,1.214,0.952,8.68,19.77
O:AAPL180112C00147000,2018-01-08,2018-01-12,AAPL,C,36.75,2.0,6.78,6.78,-15.69,YES,6.78,15.44,6.78,15.44,6.78,6.78,1.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.0001,1.0,6.78,15.44
O:AAPL180112C00155000,2018-01-08,2018-01-12,AAPL,C,38.75,2.0,4.92,4.92,-11.1,YES,4.92,11.21,4.92,11.21,4.92,4.92,2.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.7113,0.9389,4.92,11.21
O:AAPL180112C00160000,2018-01-08,2018-01-12,AAPL,C,40.0,5307.0,3.76,3.6,-8.24,YES,3.65,8.31,3.54,8.06,3.76,3.54,181.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.34,0.9918,3.65,8.56
O:AAPL180112C00162500,2018-01-08,2018-01-12,AAPL,C,40.62,73.0,3.18,3.0,-6.8,YES,3.09,7.04,3.0,6.83,3.18,3.0,10.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.3757,0.9623,3.09,7.24
O:AAPL180112C00165000,2018-01-08,2018-01-12,AAPL,C,41.25,324.0,2.6,2.31,-5.37,YES,2.455,5.59,2.31,5.26,2.6,2.31,26.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,,,2.455,5.92
O:AAPL180112C00167500,2018-01-08,2018-01-12,AAPL,C,41.88,269.0,1.77,1.73,-3.93,YES,1.815,4.13,1.69,3.85,1.94,1.69,26.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.213,0.9633,1.815,4.42
O:AAPL180112C00170000,2018-01-08,2018-01-12,AAPL,C,42.5,1238.0,1.38,1.14,-2.5,YES,1.26,2.87,1.06,2.41,1.46,1.06,144.0,1515387600000000000,4.0,Weekly,43.59,43.59,43.59,43.59,43.9025,44.2725,44.34,44.34,0.0141,0.1936,0.8938,1.26,3.33
