ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:SMCI160115C00022500,2016-01-11,2016-01-15,SMCI,C,1.5,41,0.09,0.09,0.09,0.08,4,1452488400000000000,4,2.2,2.15,2.25,2.12,2.25,2.44,2.45,2.45
O:SMCI160115C00025000,2016-01-11,2016-01-15,SMCI,C,1.67,20,0.01,0.02,0.02,0.01,2,1452488400000000000,4,2.2,2.15,2.25,2.12,2.25,2.44,2.45,2.45
O:SMCI160318C00030000,2016-03-14,2016-03-18,SMCI,C,2.0,10,0.54,0.54,0.54,0.54,1,1457928000000000000,4,3.2,3.23,3.25,3.18,3.25,3.29,3.35,3.35
O:SMCI160415C00030000,2016-04-11,2016-04-15,SMCI,C,2.0,35,1.05,1.0,1.05,1.0,2,1460347200000000000,4,3.35,3.32,3.4,3.32,3.4,2.68,2.94,2.94
O:SMCI160520C00025000,2016-05-16,2016-05-20,SMCI,C,1.67,4,0.19,0.19,0.19,0.19,1,1463371200000000000,4,2.52,2.51,2.56,2.5,2.56,2.52,2.54,2.54
O:SMCI160819C00022500,2016-08-15,2016-08-19,SMCI,C,1.5,55,0.05,0.02,0.05,0.02,4,1471233600000000000,4,2.17,2.17,2.19,2.16,2.19,2.15,2.18,2.18
O:SMCI160916C00020000,2016-09-12,2016-09-16,SMCI,C,1.33,2,0.26,0.26,0.26,0.26,1,1473652800000000000,4,2.09,2.14,2.14,2.08,2.14,2.14,2.2,2.2
O:SMCI161118C00022500,2016-11-14,2016-11-18,SMCI,C,1.5,3,0.89,0.89,0.89,0.89,1,1479099600000000000,4,2.56,2.57,2.62,2.54,2.62,2.6,2.6,2.6
O:SMCI161118C00025000,2016-11-14,2016-11-18,SMCI,C,1.67,43,0.32,0.22,0.32,0.21,5,1479099600000000000,4,2.56,2.57,2.62,2.54,2.62,2.6,2.6,2.6
O:SMCI160219C00022500,2016-02-16,2016-02-19,SMCI,C,1.5,1,2.22,2.22,2.22,2.22,1,1455598800000000000,3,3.02,3.12,3.15,3.02,3.15,3.19,3.25,3.25
O:SMCI160219C00025000,2016-02-16,2016-02-19,SMCI,C,1.67,10,1.59,1.59,1.59,1.59,2,1455598800000000000,3,3.02,3.12,3.15,3.02,3.15,3.19,3.25,3.25
O:SMCI160219C00030000,2016-02-16,2016-02-19,SMCI,C,2.0,10,0.41,0.41,0.41,0.41,2,1455598800000000000,3,3.02,3.12,3.15,3.02,3.15,3.19,3.25,3.25
