ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:CSCO180216C00030000,2018-01-16,2018-02-16,CSCO,C,30.0,5,10.58,10.58,-27.11,YES,10.58,25.7,10.58,25.7,10.58,10.58,1,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,10.58,25.7,,
O:CSCO180216C00032000,2018-01-16,2018-02-16,CSCO,C,32.0,5,9.1,9.1,-22.25,YES,9.1,22.11,9.1,22.11,9.1,9.1,1,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,9.1,22.11,,
O:CSCO180216C00033000,2018-01-16,2018-02-16,CSCO,C,33.0,32,7.95,7.7,-19.83,YES,7.82,19.01,7.7,18.71,7.95,7.7,3,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,7.82,19.31,,
O:CSCO180216C00034000,2018-01-16,2018-02-16,CSCO,C,34.0,6,7.1,7.0,-17.4,YES,7.05,17.13,7.0,17.01,7.1,7.0,2,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,7.05,17.25,,
O:CSCO180216C00035000,2018-01-16,2018-02-16,CSCO,C,35.0,39,6.55,5.68,-14.97,YES,6.06,14.71,5.56,13.51,6.55,5.56,8,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,6.06,15.91,,
O:CSCO180216C00036000,2018-01-16,2018-02-16,CSCO,C,36.0,41,5.25,4.65,-12.54,YES,4.92,11.97,4.6,11.18,5.25,4.6,7,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,4.92,12.76,,
O:CSCO180216C00037000,2018-01-16,2018-02-16,CSCO,C,37.0,72,4.33,3.75,-10.11,YES,4.04,9.82,3.75,9.11,4.33,3.75,9,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,4.04,10.52,,
O:CSCO180216C00038000,2018-01-16,2018-02-16,CSCO,C,38.0,565,3.2,2.86,-7.68,YES,3.08,7.48,2.74,6.66,3.42,2.74,61,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,3.08,8.31,,
O:CSCO180216C00039000,2018-01-16,2018-02-16,CSCO,C,39.0,1624,2.32,2.03,-5.25,YES,2.24,5.45,1.98,4.81,2.51,1.98,65,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,2.24,6.1,0.12,0.94
O:CSCO180216C00040000,2018-01-16,2018-02-16,CSCO,C,40.0,1163,1.71,1.43,-2.82,YES,1.58,3.83,1.32,3.21,1.83,1.32,108,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,1.58,4.45,0.14,0.76
O:CSCO180216C00041000,2018-01-16,2018-02-16,CSCO,C,41.0,757,1.09,0.91,-0.39,YES,1.02,2.49,0.84,2.04,1.21,0.84,91,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,1.02,2.94,0.17,0.53
O:CSCO180216C00042000,2018-01-16,2018-02-16,CSCO,C,42.0,1711,0.67,0.54,2.04,YES,1.63,3.96,0.52,1.26,2.74,0.52,98,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,1.63,6.66,0.18,0.35
O:CSCO180216C00043000,2018-01-16,2018-02-16,CSCO,C,43.0,359,0.4,0.31,4.47,YES,0.38,0.91,0.29,0.7,0.46,0.29,31,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,0.38,1.12,0.19,0.22
O:CSCO180216C00044000,2018-01-16,2018-02-16,CSCO,C,44.0,698,0.25,0.16,6.9,YES,0.2,0.5,0.16,0.39,0.25,0.16,23,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,0.2,0.61,0.2,0.12
O:CSCO180216C00045000,2018-01-16,2018-02-16,CSCO,C,45.0,1518,0.14,0.1,9.33,YES,0.12,0.28,0.09,0.22,0.14,0.09,30,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,0.12,0.34,0.22,0.08
O:CSCO180216C00046000,2018-01-16,2018-02-16,CSCO,C,46.0,27,0.07,0.07,11.76,NO,0.07,0.17,0.07,0.17,0.07,0.07,2,1516078800000000000,31,Monthly,40.9,40.54,41.16,40.32,41.16,44.33,45.09,45.09,0.0141,0.07,0.17,0.24,0.05
O:CSCO180216C00030000,2018-01-17,2018-02-16,CSCO,C,30.0,3,11.3,11.3,-27.4,YES,11.3,27.35,11.3,27.35,11.3,11.3,2,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,11.3,27.35,0.0,1.0
O:CSCO180216C00032000,2018-01-17,2018-02-16,CSCO,C,32.0,4,8.95,8.9,-22.56,YES,8.93,21.6,8.9,21.54,8.95,8.9,4,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,8.93,21.66,,
O:CSCO180216C00033000,2018-01-17,2018-02-16,CSCO,C,33.0,10,8.35,8.35,-20.14,YES,8.35,20.21,8.35,20.21,8.35,8.35,1,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,8.35,20.21,0.0,1.0
O:CSCO180216C00034000,2018-01-17,2018-02-16,CSCO,C,34.0,1,6.95,6.95,-17.72,YES,6.95,16.82,6.95,16.82,6.95,6.95,1,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,6.95,16.82,,
O:CSCO180216C00035000,2018-01-17,2018-02-16,CSCO,C,35.0,27,6.0,6.3,-15.3,YES,6.1,14.76,5.9,14.28,6.3,5.9,3,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,6.1,15.25,0.0,1.0
O:CSCO180216C00036000,2018-01-17,2018-02-16,CSCO,C,36.0,64,5.2,5.35,-12.88,YES,5.3,12.83,5.2,12.58,5.4,5.2,9,1516165200000000000,30,Monthly,40.84,41.2,41.32,40.7,41.32,44.33,45.09,45.09,0.0141,5.3,13.07,0.0,1.0
